tool	rank	metric	sample	value
B_Capped-16.tsv	class	Bray-Curtis distance		0.9423094423094424
B_Capped-16.tsv	order	Bray-Curtis distance		1.0
B_Capped-16.tsv	family	Bray-Curtis distance		1.0
B_Capped-16.tsv	genus	Bray-Curtis distance		1.0
B_Capped-16.tsv	species	Bray-Curtis distance		1.0
B_Capped-16.tsv	superkingdom	Shannon diversity		0.0
B_Capped-16.tsv	superkingdom	Shannon equitability		0.0
B_Capped-16.tsv	phylum	Shannon diversity		0.0
B_Capped-16.tsv	phylum	Shannon equitability		0.0
B_Capped-16.tsv	class	Shannon diversity		0.0
B_Capped-16.tsv	class	Shannon equitability		0.0
B_Capped-16.tsv	order	Shannon diversity		0.0
B_Capped-16.tsv	order	Shannon equitability		0.0
B_Capped-16.tsv	family	Shannon diversity		0.0
B_Capped-16.tsv	family	Shannon equitability		0.0
B_Capped-16.tsv	genus	Shannon diversity		0.0
B_Capped-16.tsv	genus	Shannon equitability		0.0
B_Capped-16.tsv	species	Shannon diversity		0.0
B_Capped-16.tsv	species	Shannon equitability		0.0
B_Capped-16.tsv	superkingdom	True positives		1.0
B_Capped-16.tsv	superkingdom	False negatives		1.0
B_Capped-16.tsv	superkingdom	False positives		0.0
B_Capped-16.tsv	superkingdom	Completeness		0.5
B_Capped-16.tsv	superkingdom	Purity		1.0
B_Capped-16.tsv	superkingdom	F1 score		0.6666666666666666
B_Capped-16.tsv	superkingdom	Jaccard index		0.5
B_Capped-16.tsv	phylum	True positives		1.0
B_Capped-16.tsv	phylum	False negatives		5.0
B_Capped-16.tsv	phylum	False positives		0.0
B_Capped-16.tsv	phylum	Completeness		0.16666666666666666
B_Capped-16.tsv	phylum	Purity		1.0
B_Capped-16.tsv	phylum	F1 score		0.2857142857142857
B_Capped-16.tsv	phylum	Jaccard index		0.16666666666666666
B_Capped-16.tsv	class	True positives		1.0
B_Capped-16.tsv	class	False negatives		11.0
B_Capped-16.tsv	class	False positives		0.0
B_Capped-16.tsv	class	Completeness		0.08333333333333333
B_Capped-16.tsv	class	Purity		1.0
B_Capped-16.tsv	class	F1 score		0.15384615384615385
B_Capped-16.tsv	class	Jaccard index		0.08333333333333333
B_Capped-16.tsv	order	True positives		0.0
B_Capped-16.tsv	order	False negatives		14.0
B_Capped-16.tsv	order	False positives		1.0
B_Capped-16.tsv	order	Completeness		0.0
B_Capped-16.tsv	order	Purity		0.0
B_Capped-16.tsv	order	Jaccard index		0.0
B_Capped-16.tsv	family	True positives		0.0
B_Capped-16.tsv	family	False negatives		16.0
B_Capped-16.tsv	family	False positives		1.0
B_Capped-16.tsv	family	Completeness		0.0
B_Capped-16.tsv	family	Purity		0.0
B_Capped-16.tsv	family	Jaccard index		0.0
B_Capped-16.tsv	genus	True positives		0.0
B_Capped-16.tsv	genus	False negatives		22.0
B_Capped-16.tsv	genus	False positives		1.0
B_Capped-16.tsv	genus	Completeness		0.0
B_Capped-16.tsv	genus	Purity		0.0
B_Capped-16.tsv	genus	Jaccard index		0.0
B_Capped-16.tsv	species	True positives		0.0
B_Capped-16.tsv	species	False negatives		23.0
B_Capped-16.tsv	species	False positives		1.0
B_Capped-16.tsv	species	Completeness		0.0
B_Capped-16.tsv	species	Purity		0.0
B_Capped-16.tsv	species	Jaccard index		0.0
B_Capped-16.tsv	strain	True positives		0.0
B_Capped-16.tsv	strain	False negatives		60.0
B_Capped-16.tsv	strain	False positives		0.0
B_Capped-16.tsv	strain	Completeness		0.0
B_Capped-16.tsv	strain	Purity		0.0
B_Capped-16.tsv	strain	Jaccard index		0.0
B_Capped-16.tsv	superkingdom	L1 norm error		0.3635051463723374
B_Capped-16.tsv	phylum	L1 norm error		1.5825965825965826
B_Capped-16.tsv	class	L1 norm error		1.8846188846188843
B_Capped-16.tsv	order	L1 norm error		1.9999999999999998
B_Capped-16.tsv	family	L1 norm error		2.0
B_Capped-16.tsv	genus	L1 norm error		2.0000000000000004
B_Capped-16.tsv	species	L1 norm error		2.0
B_Capped-16.tsv	na	Weighted UniFrac error		0.13708229406364839
B_Capped-16.tsv	na	Unweighted UniFrac error		0.9959343742872236
B_Capped-16.tsv	na	Weighted UniFrac (CAMI)		13.176556061533448
B_Capped-16.tsv	na	Unweighted UniFrac (CAMI)		852.7082938531748
B_Capped-16.tsv	superkingdom	Sum of abundances		1.0
B_Capped-16.tsv	phylum	Sum of abundances		1.0
B_Capped-16.tsv	class	Sum of abundances		1.0
B_Capped-16.tsv	order	Sum of abundances		1.0
B_Capped-16.tsv	family	Sum of abundances		1.0
B_Capped-16.tsv	genus	Sum of abundances		1.0
B_Capped-16.tsv	species	Sum of abundances		1.0
B_Capped-16.tsv	superkingdom	Taxon counts		1.0
B_Capped-16.tsv	phylum	Taxon counts		1.0
B_Capped-16.tsv	class	Taxon counts		1.0
B_Capped-16.tsv	order	Taxon counts		1.0
B_Capped-16.tsv	family	Taxon counts		1.0
B_Capped-16.tsv	genus	Taxon counts		1.0
B_Capped-16.tsv	species	Taxon counts		1.0
B_Capped-8.tsv	superkingdom	Bray-Curtis distance		0.1817525731861687
B_Capped-8.tsv	phylum	Bray-Curtis distance		0.7912982912982913
B_Capped-8.tsv	class	Bray-Curtis distance		0.9423094423094424
B_Capped-8.tsv	order	Bray-Curtis distance		1.0
B_Capped-8.tsv	family	Bray-Curtis distance		1.0
B_Capped-8.tsv	genus	Bray-Curtis distance		1.0
B_Capped-8.tsv	species	Bray-Curtis distance		1.0
B_Capped-8.tsv	superkingdom	Shannon diversity		0.0
B_Capped-8.tsv	superkingdom	Shannon equitability		0.0
B_Capped-8.tsv	phylum	Shannon diversity		0.0
B_Capped-8.tsv	phylum	Shannon equitability		0.0
B_Capped-8.tsv	class	Shannon diversity		0.0
B_Capped-8.tsv	class	Shannon equitability		0.0
B_Capped-8.tsv	order	Shannon diversity		0.0
B_Capped-8.tsv	order	Shannon equitability		0.0
B_Capped-8.tsv	family	Shannon diversity		0.0
B_Capped-8.tsv	family	Shannon equitability		0.0
B_Capped-8.tsv	genus	Shannon diversity		0.0
B_Capped-8.tsv	genus	Shannon equitability		0.0
B_Capped-8.tsv	species	Shannon diversity		0.0
B_Capped-8.tsv	species	Shannon equitability		0.0
B_Capped-8.tsv	superkingdom	True positives		1.0
B_Capped-8.tsv	superkingdom	False negatives		1.0
B_Capped-8.tsv	superkingdom	False positives		0.0
B_Capped-8.tsv	superkingdom	Completeness		0.5
B_Capped-8.tsv	superkingdom	Purity		1.0
B_Capped-8.tsv	superkingdom	F1 score		0.6666666666666666
B_Capped-8.tsv	superkingdom	Jaccard index		0.5
B_Capped-8.tsv	phylum	True positives		1.0
B_Capped-8.tsv	phylum	False negatives		5.0
B_Capped-8.tsv	phylum	False positives		0.0
B_Capped-8.tsv	phylum	Completeness		0.16666666666666666
B_Capped-8.tsv	phylum	Purity		1.0
B_Capped-8.tsv	phylum	F1 score		0.2857142857142857
B_Capped-8.tsv	phylum	Jaccard index		0.16666666666666666
B_Capped-8.tsv	class	True positives		1.0
B_Capped-8.tsv	class	False negatives		11.0
B_Capped-8.tsv	class	False positives		0.0
B_Capped-8.tsv	class	Completeness		0.08333333333333333
B_Capped-8.tsv	class	Purity		1.0
B_Capped-8.tsv	class	F1 score		0.15384615384615385
B_Capped-8.tsv	class	Jaccard index		0.08333333333333333
B_Capped-8.tsv	order	True positives		0.0
B_Capped-8.tsv	order	False negatives		14.0
B_Capped-8.tsv	order	False positives		1.0
B_Capped-8.tsv	order	Completeness		0.0
B_Capped-8.tsv	order	Purity		0.0
B_Capped-8.tsv	order	Jaccard index		0.0
B_Capped-8.tsv	family	True positives		0.0
B_Capped-8.tsv	family	False negatives		16.0
B_Capped-8.tsv	family	False positives		1.0
B_Capped-8.tsv	family	Completeness		0.0
B_Capped-8.tsv	family	Purity		0.0
B_Capped-8.tsv	family	Jaccard index		0.0
B_Capped-8.tsv	genus	True positives		0.0
B_Capped-8.tsv	genus	False negatives		22.0
B_Capped-8.tsv	genus	False positives		1.0
B_Capped-8.tsv	genus	Completeness		0.0
B_Capped-8.tsv	genus	Purity		0.0
B_Capped-8.tsv	genus	Jaccard index		0.0
B_Capped-8.tsv	species	True positives		0.0
B_Capped-8.tsv	species	False negatives		23.0
B_Capped-8.tsv	species	False positives		1.0
B_Capped-8.tsv	species	Completeness		0.0
B_Capped-8.tsv	species	Purity		0.0
B_Capped-8.tsv	species	Jaccard index		0.0
B_Capped-8.tsv	strain	True positives		0.0
B_Capped-8.tsv	strain	False negatives		60.0
B_Capped-8.tsv	strain	False positives		0.0
B_Capped-8.tsv	strain	Completeness		0.0
B_Capped-8.tsv	strain	Purity		0.0
B_Capped-8.tsv	strain	Jaccard index		0.0
B_Capped-8.tsv	superkingdom	L1 norm error		0.3635051463723374
B_Capped-8.tsv	phylum	L1 norm error		1.5825965825965826
B_Capped-8.tsv	class	L1 norm error		1.8846188846188843
B_Capped-8.tsv	order	L1 norm error		1.9999999999999998
B_Capped-8.tsv	family	L1 norm error		2.0
B_Capped-8.tsv	genus	L1 norm error		2.0000000000000004
B_Capped-8.tsv	species	L1 norm error		2.0
B_Capped-8.tsv	na	Weighted UniFrac error		0.13708229406364839
B_Capped-8.tsv	na	Unweighted UniFrac error		0.9959343742872236
B_Capped-8.tsv	na	Weighted UniFrac (CAMI)		13.176556061533448
B_Capped-8.tsv	na	Unweighted UniFrac (CAMI)		852.7082938531748
B_Capped-8.tsv	superkingdom	Sum of abundances		1.0
B_Capped-8.tsv	phylum	Sum of abundances		1.0
B_Capped-8.tsv	class	Sum of abundances		1.0
B_Capped-8.tsv	order	Sum of abundances		1.0
B_Capped-8.tsv	family	Sum of abundances		1.0
B_Capped-8.tsv	genus	Sum of abundances		1.0
B_Capped-8.tsv	species	Sum of abundances		1.0
B_Capped-8.tsv	superkingdom	Taxon counts		1.0
B_Capped-8.tsv	phylum	Taxon counts		1.0
B_Capped-8.tsv	class	Taxon counts		1.0
B_Capped-8.tsv	order	Taxon counts		1.0
B_Capped-8.tsv	family	Taxon counts		1.0
B_Capped-8.tsv	genus	Taxon counts		1.0
B_Capped-8.tsv	species	Taxon counts		1.0
